isbn,title,author,publisher,genre,book_explanation,cover_image
9788972756743,그리고 산이 울렸다,"할레드 호세이니 지음, 왕은철 옮김",현대문학,소설/시/희곡,"타인에게서 잃어버린 자신을 찾게 되는 잊을 수 없는 이야기!

《연을 쫓는 아이》, 《천 개의 찬란한 태양》의 작가 할레드 호세이니가 6년 만에 내놓는 세 번째 장편소설 『그리고 산이 울렸다』. 세대를 넘나들고 카불에서 프랑스 파리로, 미국 샌프란시스코로, 그리스의 섬 티노스로 무대를 바꿔가면서 할레드 호세이니는 우리가 어떻게 사랑하는지, 우리가 어떻게 서로를 보듬는지, 우리의 선택이 어떤 식으로 세대에 걸쳐 돌아오는지에 대해 이야기한다. 

1952년의 아프가니스탄. 압둘라와 여동생 파리는 어느 날 아버지와 사막을 건너 카불로 향하는 여행길에 오른다. 파리와 압둘라는 그곳에서 자신들을 기다리고 있는 운명에 대해 짐작조차 하지 못했고, 서서히 펼쳐지는 사건은 그들의 삶을 송두리째 바꿔놓는다. 이들 남매의 새어머니인 파르와나와 그녀와는 무척 다른 아름다운 쌍둥이 언니 마수마 자매의 이야기, 파르와나의 오빠인 나비와 그가 사랑하는 여주인 닐라의 이야기 등 전후 맥락 없이 읽어도 그 자체로 충분히 흥미롭고 감동적인 가슴 저린 삶에 대한 아름다운 이야기를 만나볼 수 있다.",https://shopping-phinf.pstatic.net/main_3247459/32474594823.20230912084255.jpg
9788997969197,고미숙의 몸과 인문학,고미숙 지음,북드라망,인문학,"≪동의보감≫의 시선으로 우리사회를 새롭게 분석한다!

『몸과 인문학』은 고전평론가 고미숙이 ≪동의보감≫의 시선에서 우리 사회의 문화, 정치, 경제 등에 대해 진단한 인문비평 에세이다. ≪동의보감, 몸과 우주 그리고 삶의 비전을 찾아서≫와 ≪나의 운명 사용설명서≫와 함께 짝을 이루는 동양의학과 역학에 대한 입문서로,  이 책에서 그녀는 우리 사회의 제반 현상 및 문제에 대해 직접적으로 이야기하며, 동양의역학적 관점으로 사회비평을 시도한다. 몸, 교육, 정치ㆍ사회, 경제, 여성, 가족, 사랑, 운명 등 총 8개의 카테고리 안에서 고미숙은 기존의 보수/진보 등과 같은 이분법적 틀에 갇힌 사회비평이 아닌 새로운 패러다임의 비평을 선보인다.

우울증이 유행병처럼 번진 현대인의 삶을 관찰하며 저자는 ‘몸’에 주목하고 있다. 몸이야말로 ‘삶의 구체적 현장이자 유일한 리얼리티’라 여기고, 우리 사회의 제반 문제들을 ‘몸’과 결부시켜 바라본다. 죽음과 질병이야말로 생의 선물이며, 동안 열풍은 성숙하기를 거부하게 만드는 자본주의의 산물이고, 건강은 삶에 대한 지혜와 떨어질 수 없는 것임을 강조한다. 이 비평에서는 정치와 양생이 마주치고, 여성성과 지혜가 결합하며, 교육의 원리와 음양의 이치가 교차하고, 몸을 탐사하는 길에 우주가 펼쳐진다.",https://shopping-phinf.pstatic.net/main_3249032/32490321691.20230919130527.jpg
9788994013626,간헐적 단식법,"마이클 모슬리 외 지음, 이은경 옮김, 박용우 감수",토네이도,건강/취미,"《SBS 스페셜》 방영 후 폭발적 관심을 일으킨 화제의 식습관!

천 가지 질병으로부터 자유로워지는 단식의 모든 것 『간헐적 단식법』. 저자 마이클 모슬 리가 진행한 영국 BBC의 다큐멘터리 프로그램인 《먹고 단식하고 장수하라》를 토대로 집필한 책이다. 저자는 1주일에 5일은 충분한 식사량을 허용하고 2일만 제한된 칼로리 내에서 섭취하는 것을 원칙으로 하는 ‘간헐적 단식법’을 ‘5:2 다이어트’라고 이름 붙이고, 스스로 체험하며 변화하는 자신의 몸 상태와 더불어 과학적 근거 및 사례를 담아냈다. 

이 책에는 간헐적 단식에 관한 마이클의 이론과 실전을 비롯하여 공저자인 미미 스펜서의 효과적이며 지속적으로 단식을 할 수 있는 노하우가 실려 있다. 무엇을 언제 어떻게 먹어야 하는지, 실제 단식을 시작하고 난 후 몸이 어떻게 변화하는지, 간헐적 단식의 단순한 수칙과 함께 최대의 효과를 이끌어낼 팁과 레시피를 공개한다. 아울러 당뇨, 암, 치매에 대한 대안으로 각광받고 있는 단식이 우리 몸에 어떻게 작용하는지 전문가들의 견해와 실험결과를 볼 수 있다.",https://shopping-phinf.pstatic.net/main_3244164/32441643795.20220527040223.jpg
9788925548777,잠수네 아이들의 소문난 교육로드맵,이신애 지음,알에이치코리아(RHK),좋은부모,"잠수네 회원들이 생생한 목소리로 들려주는 내 아이를 위한 공부법!

《잠수네 아이들의 소문난 영어공부법》, 《잠수네 아이들의 소문난 수학공부법》의 저자 이신애가 정리한 잠수네 아이들의 공부법 『잠수네 아이들의 소문난 교육로드맵』. 한글책 정보와 함께 잠수네에서 나눠지던 국어, 영어, 수학, 사회, 과학 공부 방법의 핵심을 정리하여 엮은 책이다. 잠수네 회원들과 그 자녀들이 직접 체험하고 검증한 공부법의 핵심을 살펴보며 아이를 스스로 즐기며 공부하도록 키우는데 도움을 준다. 

아이 교육에 대한 전체 로드맵을 그릴 때 유념해야 할 사항, 아이가 진정으로 원하는 것이 무엇인지 스스로 찾을 수 있도록 다양한 경험을 해보고, 아이와 많은 이야기를 나누고, 각 방면의 책을 읽어보도록 권하는 등 자기 꿈을 찾을 수 있도록 도와주는 일, 책을 좋아하는 아이로 키우기 위한 실천 전략, 학교공부와 시험에서 실력을 향상시킬 수 있는 공부법 등을 담고 있다. 이와 함께 교과연계 추천도서 및 영역별 추천도서 목록까지 학년 및 학기별, 단원별, 단계별로 정리해 아이에게 적합한 책을 쉽게 찾아볼 수 있도록 했다.",https://shopping-phinf.pstatic.net/main_3248336/32483363140.20230704090529.jpg
9788926793633,비블리아 고서당 사건수첩,"미카미 엔 지음, 최고은 옮김",디앤씨미디어(주)(D&C미디어),소설/시/희곡,"고서에 담긴 인연의 수수께끼!

시간이 멈춘 듯한 고서점을 배경으로 한 미카미 엔의 힐링 미스터리 『비블리아 고서당 사건수첩』 제1권 《시오리코 씨와 기묘한 손님들》. 가마쿠라의 한 고즈넉한 마을에 자리한 작은 고서점 ‘비블리아 고서당’. 비밀과 함께 기묘한 손님들이 찾아오고, 해결의 열쇠는 오래된 명작 속에 있다. 헌책을 사랑하는 아름다운 여주인 시오리코가 해박한 지식과 남다른 추리력으로 고서에 얽힌 수수께끼를 풀어간다는 내용이다.

우연히 ‘비블리아 고서당’을 지나치던 청년 다이스케는 청순한 분위기의 여주인에게 호감을 느낀다. 몇 년 후, 다이스케는 할머니의 유품인 《나쓰메 소세키 전집》의 가치를 감정하기 위해 ‘비블리아 고서당’을 찾게 되고 여주인 시오리코와 재회한다. 짧은 시간 동안 시오리코는 책의 가치보다 더욱 중요한, 다이스케의 할머니가 평생 가슴 속에 감추고 있던 비밀을 추리해내는데….",https://shopping-phinf.pstatic.net/main_3247335/32473350913.20230614072454.jpg
9788934962984,어제까지의 세계 (양장),"재레드 다이아몬드 지음, 강주헌 옮김",김영사,인문학,"어제와 오늘의 세계, 전통과 현대 사회를 비교 탐사한 문명대연구의 최종 보고서!

세계적 석학 재레드 다이아몬드의 문명대연구 3부작 완결편 『어제까지의 세계』. 문화인류학자인 재레드 다이아몬드 교수는 50년간의 문명 탐구를 통해 역사의 역동적인 변화와 흐름을 예리하게 파악하고, 세계가 직면한 위기의 본질과 진실을 낱낱이 파헤쳐왔다. 퓰리처상을 수상한 《총, 균, 쇠》에서는 인류역사의 탄생과 진화를, 《문명의 붕괴》에서는 문명의 위기와 종말을, 그리고 이번 책에서는 세계의 희망과 생존의 해법을 찾아 나서고 있다.

이 책은 지속가능한 가치를 찾아 우리 삶을 바꿔가는 방법에 대한 답을, 바로 어제까지 우리와 함께 존재했던 전통사회에서 모색하고 성찰한다. 전통사회의 목소리는 지금 우리가 살아가는 방식 외에도 사회적·생태적으로 다른 방향의 대안이 있다는 것을 알려준다. 저자는 현대인에게는 다소 충격적일 수밖에 없는 전통사회의 풍습을 통해 노후를 즐겁게 살 수 있는 방법, 아이들을 더 자유롭게 키울 수 있는 방법 등을 배울 수 있음을 역설한다.",https://shopping-phinf.pstatic.net/main_3247495/32474955625.20230912084240.jpg
9788991204874,나는 오늘도 나를 응원한다,"마리사 피어 지음, 이수경 옮김",비즈니스북스,자기계발,"내 머릿속을 복잡하게 하는 엉켜버린 문제를 해결하자!

『나는 오늘도 나를 응원한다』는 상처 입은 자존감을 회복하고 세상에 당당히 나아갈 수 있도록 응원하는 심리치유서다. 수많은 유명인물과 사람들을 상담해온 영국의 심리치료사인 저자가 10단계 심리치유 과정을 통해 ‘태어날 때부터 이미 갖고 있던’ 자신감을 되찾는 방법을 알려준다. 저자는 자신감이 부족한 유형을 세 가지로 구분하고, 이러한 유형에서 벗어날 수 있는 치유 과정을 풍부한 사례와 실험과정을 통해 보여주면서 자신의 핵심 문제를 파악할 수 있도록 한다. 그로 인해 내면의 자아와 만나 자존감을 서서히 회복할 수 있도록 하고 있다.",https://shopping-phinf.pstatic.net/main_3247657/32476570637.20230313183319.jpg
9791159033780,노인과 바다 - 전2권 (한글판 + 영문판),"어니스트 헤밍웨이 지음, 베스트트랜스 옮김",더클래식,소설/시/희곡,"인간 존재의 의미를 되새기는 헤밍웨이의 걸작!

‘헤밍웨이 문학의 정점’으로 꼽히는 마지막 작품 『노인과 바다』. 고전 중에서도 세계적으로 그 문학적 가치를 인정받고 시대를 뛰어넘어 사랑받는 작품들을 모은 「더클래식 세계문학 컬렉션」의 첫 번째 책으로, 영문판을 함께 제공한다. 헤밍웨이 고유의 서사 기법과 실존 철학이 집약되어 잇는 이 작품은 출간 이후 큰 인기를 얻었고, 작가에게 1953년 퓰리처상과 1954년 노벨문학상 수상의 영예를 안겨주었다. 냉혹한 바다와 사투를 벌이는 한 늙은 어부의 이야기를 통해 치열한 삶을 사는 불굴의 인간상을 조명하고 있다. 또한 그 이면에 존재하는 인간의 나약함과 고독을 섬세하게 묘사했다.",https://shopping-phinf.pstatic.net/main_3244162/32441620124.20220527031654.jpg
9788932916088,프라하의 묘지 1,"움베르토 에코 지음, 이세욱 옮김",열린책들,소설/시/희곡,"19세기 유럽, 진실보다 더 진실 같은 음모의 역사!

『프라하의 묘지』는 사상가, 기호학자, 철학자, 역사학자, 미학자, 소설가 등 한마디로 정의할 수 없는 우리 시대의 지식인 움베르토 에코가 6년 만에 선보이는 새로운 장편소설이다. 거짓의 메커니즘, 뻔한 거짓말에 사람들이 속아 넘어가는 이유에 대해 오랫동안 탐구하며 권력의 거짓말에 대해 날카로운 비판을 가해 온 작가가 자신의 연구와 실천을 집약했다. 거짓과 음모의 중심에 있는 시모니니라는 인물을 통해 19세기 유럽의 정치적 소용돌이 속에서 음모론이 어떻게 생산되고 퍼져 나가는지 보여준다. 당대의 모습을 담고 있는 59점의 삽화가 곳곳에 배치되어 있는데, 대부분이 작가가 직접 수집한 컬렉션에서 뽑아낸 것이다.

눈에 보이는 모든 것들을 증오하는 시모네 시모니니. 그가 사랑하는 것은 오로지 맛있는 음식들뿐이다. 어느 날 자기 자신이 누구인지 모른다는 것을 깨달은 그는 과거를 떠올리기 위해 일기를 쓰기 시작하고, 자신의 이익을 위해서라면 어떤 짓도 망설이지 않고 실행해 온 추악한 삶이 하루하루 재구성된다. 정세나 상황에 따라 끊임없이 입장을 바꾸며 거짓과 음모를 날조해 온 시모니니. 마침내 그는 자신을 기억상실에 빠뜨린 충격적인 사건에 다가가는데….",https://shopping-phinf.pstatic.net/main_3250344/32503444812.20230801123220.jpg
9788937890123,놀이동요 : 인기 동요 50 (그림책 + CD 2장),아이즐 편집부 엮음,아이즐북스,유아,,
9788901160900,행복한 크리스마스 장식,"캐럴라인 조핸슨 그림, 해나 아메드 디자인",웅진주니어,유아,"내 손으로 만들어 꾸미는 행복한 크리스마스!

종이로 간단하게 만드는『행복한 크리스마스 장식』. 간단하게 종이로 만들지만 저렴한 비용으로 아주 특별하고 세련된 크리스마스 분위기를 연출 할 수 있는 크리스마스 장식에 대해 소개한 책이다. 스웨덴의 유명 일러스트레이터 겸 디자이너인 캐럴라인 조핸슨이 직접 그린 장식 종이가 들어 있어, 크리스마스 문양과 북유럽의 깨끗한 자연을 연상시키는 그래픽적인 패턴, 차분하고 안정감 있는 세련된 색의 매치 등으로 북유럽의 크리스마스 분위기를 연출할 수 있다. 100장의 장식 종이가 수록되어 있으며, 아이들에게 가장 인기 있는 고리는 만 3,4세 아이들도 충분히 만들 수 있도록 구성하였다.",https://shopping-phinf.pstatic.net/main_3250434/32504346046.20220530154322.jpg
9788927804697,반찬 수업,최정화 지음,중앙books(중앙북스),요리/살림,"매일매일 맛있게 식사하는 반찬 비법 대공개!

요리분야 파워블로거도 무조건 배워가는 S레시피『반찬 수업』. 쿠킹 클래스 인기 강좌 ‘푸드스페이스 다정’의 ‘반찬반’ 수업을 그대로 담은 책으로, 매일 반찬을 해야 하는 주부들에게 맛있으면서도 건강에 좋은 제철 메뉴를 공개한다. 정규과정 20회의 클래스와 특강 중에서 가장 인기 있는 조림장 수업을 더해, 총 135가지의 과정 공개 메뉴를 담았으며, 가장 질문과 관심이 많은 부분들을 엄선하여 소개한다.

특히 정확한 계량 레시피를 수록하여 그대로만 따라하면 맛있는 음식을 만들 수 있도록 도왔다. 넣기만 하면 좋은 맛을 내주는 다정 선생님의 비법 만능 양념장 10가지를 비롯하여 식재료 손질 노하우 67가지, 간 맞추기, 불 조절, 계량법, 장보기 노하우, 밥 짓는 요령 등을 아낌없이 알려준다. 월별로 총 21가지 상차림으로 꾸민 이 책을 통해 손님은 물론 식구들이 매일매일 맛있고 즐겁게 식사하는 계기가 되어줄 것이다.",https://shopping-phinf.pstatic.net/main_3244510/32445104995.20221019124645.jpg
9788993928655,실내인간,이석원 지음,달,소설/시/희곡,"자신이 쌓은 탑에 갇혀버린 존재를 통해 인생을 그리다!

《보통의 존재》의 저자 이석원이 펴낸 첫 번째 장편소설 『실내인간』. 4년 전, 특별하지 않은 삶을 사는 우리에게 위로가 되어주고 평범한 생의 소중함에 대해 생각해볼 수 있는 시간을 마련해줬던 저자가 스스로를 밀실에 가둬버린 남자의 고백을 들고 돌아왔다. 원하는 것을 얻기 위하여 평생을 반대 방향으로 달려온 한 남자의 이야기를 특유의 담담한 어조로 들려준다.

실연의 상처로 직장도 그만두고 집에서 칩거하던 용우는 어느 날 집주인으로부터 나가라는 통보를 받게 된다. 집주인은 나타나지 않고 관리인이라는 고약한 인상의 노인과 계약을 하고는 처음 들어보는 이름의 동네로 쫓기듯 이사를 가게 된 용우는 이해할 수 없는 이유로 시비를 거는 노인과 신경전을 벌이며 새 집에 차츰 적응해간다. 그러던 어느 날 용우는 묘한 분위기를 풍기는 앞집 남자를 만나고 그와 친구가 되는데…….",https://shopping-phinf.pstatic.net/main_3249191/32491910032.20230321164031.jpg
9791185051062,사악한 늑대,"넬레 노이하우스 지음, 김진아 옮김",북로드,소설/시/희곡,"넬레 노이하우스가 다시 한 번 진화한다!

《바람을 뿌리는 자》의 출간 이후 한동안 침묵을 지키던 넬레 노이하우스가 오랜 고뇌 끝에 내놓은 신작 『사악한 늑대』. 전 세계 미스터리 팬들의 기대를 한 몸에 모으며 2012년 겨울, 독일을 뜨겁게 달군 작품이다. 「타우누스 시리즈“」중 가장 방대한 분량을 자랑하는 이번 작품에서 저자는 인간으로서, 또 작가로서 한층 성숙한 모습을 선보인다. 자극적으로만 보일 수 있는 소재에 휘둘리지 않고 이야기의 흐름 속에서 자연스럽게 표현해내는 뛰어난 구성력이 돋보인다.

뜨거운 여름 밤 강 위에 깡마른 소녀의 시체가 떠오른다. 처참하게 훼손된 소녀의 몸에는 죽기 전 받았던 학대의 흔적이 고스란히 남아 있다. 어떤 수단을 동원해도 신원을 밝혀내지 못한 채, 그저 ‘인어공주’로 불리게 된 죽은 소녀. 보덴슈타인은 ‘인어공주’의 비밀을 풀기 위해 언론의 힘까지 빌리지만 아무런 단서도 얻지 못한다. 그 와중에 유명 방송인 한나가 처참하게 폭행당한 채 발견되는데…….",https://shopping-phinf.pstatic.net/main_3247758/32477588346.20230704084913.jpg
9788982813849,순간의 꽃,고은 지음,문학동네,소설/시/희곡,"피어나는 꽃처럼, 순간순간의 깨달음을 담아낸 고은의 시세계!

고은 시인의 짧은 시 185편을 묶은 신작 시집 『순간의 꽃』. 제목없이 단장들을 죽 잇대놓은 일종의 선시집으로, 시인의 몸을 통해 순간순간 다툰 감응과 깨달음의 정화, 그 순정한 관찰록을 담았다. 꽃 한 송이, 나무 한 그루, 파리 한 마리, 눈송이 등 매순간의 삼라만상에서 시인은 전체에 대한 직관과 통찰을 드러내며 삶의 무궁한 비의와 마주선다. 

 '작은 시편'들로 이루어진 이 책에서 시인은 ‘선’에 의한 시의 ‘무화(無化)’를 스스로 경계하며 조심스럽게, 그러나 거침없이 순간의 꽃들을 터뜨리고 있다. 다듬고 치장하지 않은 날 것 그대로의 원시언어로 짜여진 시들을 만나볼 수 있으며, ‘말해지는 순간 세계가 나타나고, 보는 순간 단박에 언어가 들러붙는 경지""에까지 이르른 시인의 시세계를 엿본다.",https://shopping-phinf.pstatic.net/main_3250600/32506009235.20221019152908.jpg
9788936472184,나의 문화유산답사기 7,유홍준 지음,창비,인문학,"인간과 역사와 예술이 어우러진 기행문학의 백미를 만나다!

답사 신드롬을 불러일으키는 인문서『나의 문화유산답사기. 7 : 돌하르방 어디 감수광』. 1990년대 초중반 전국적인 답사 신드롬을 불러일으키며 인문서 최초의 밀리언셀러를 기록한《나의 문화유산답사기》의 저자 유홍준이 제주의 자연과 문화유산, 그리고 사람 이야기를 담은 일곱 번째 책을 들고 돌아왔다. 지금까지의 ‘답사기’와 달리 이번 7권에서는 한 권을 온전히 ‘제주도’에 할애해 제주의 문화, 자연, 역사, 사람 이야기를 전에 없이 풍성하고도 깊이 있게 소개한다. 제주답사 일번지인 조천·구좌 지역을 시작으로 제주의 역사를 말해주는 탐라국의 옛 자취를 따라 삼성혈, 관덕정, 오현단에 얽힌 이야기, 제주의 서남쪽에 위치한 대정 추사 유배지와 추사 김정희의 삶 등을 들려준다. 제주 4·3 사건과 ‘나비박사’ 석주명, 일본인 인류학자 이즈미 세이지찌 등 잊어서는 안 될 사건과 인물 유산에 대한 이야기도 담았다.",https://shopping-phinf.pstatic.net/main_3246697/32466978826.20230725120144.jpg
9788954621731,솔로몬의 위증 2,"미야베 미유키 지음, 이영미 옮김",문학동네,소설/시/희곡,"미야베 미유키, 학교라는 성역을 파헤치다!

일본 미스터리의 여왕 미야베 미유키가 5년 만에 선보이는 현대 미스터리 『솔로몬의 위증』 제2권 《결의》. 2002년부터 2011년까지 《소설 신초》에 연재되었던 작품이다. 한 중학교에서 일어난 의문의 추락사를 시작으로 의혹과 진실 공방이 펼쳐지고, 그 속에 현대사회의 어둠과 병폐, 예민한 10대들의 심리를 담아냈다. 미야베 미유키 특유의 필력을 맛볼 수 있다.

가시와기 다쿠야의 죽음으로부터 반년이 흐른 여름, 일련의 소동은 아직 가라앉지 않았다. 의문의 고발장이 불러온 파장, 학교 측의 책임을 추궁하는 매스컴, 그리고 불량학생 오이데 순지의 수상쩍은 가정환경. 각종 의혹이 꼬리를 무는 가운데 이 사건을 처음부터 지켜봐온 여학생 후지노 료코는 당사자인 자신들의 힘으로 직접 진실을 알아내기로 결심하고, 여름방학중 오이데 순지를 피고로 세워 전대미문의 교내재판을 열 것을 제안하는데….",https://shopping-phinf.pstatic.net/main_3249181/32491818329.20230313184710.jpg
9788952768889,64,"요코야마 히데오 지음, 최고은 옮김",검은숲,소설/시/희곡,"14년 전 미해결 사건에 숨겨진 진실!

일본을 대표하는 지성 요코야마 히데오가 10년에 걸쳐 집필한 소설 『64』. 3년 전 잡지 연재가 마무리된 이후 수천 매의 원고를 다시 수정하여 선보인 것으로, 작가 스스로 ‘나 자신의 인생을 집대성한 작품’이라 말한 바 있다. 실제로 있었던 미해결 아동 유괴사건을 큰 줄기로 삼아 다양한 인간 군상의 모습을 보여준다. 경찰이라는 조직 문화 자체에 초점을 맞추어 그 안에서 벌어지는 구성원들의 갈등과 고뇌를 세밀하게 그려냈다.

일명 ‘64’로 불리는, 미제로 끝난 소녀 유괴살해사건. 14년 후, 시효 만료를 1년 앞둔 시점에 새로 취임한 경찰청장이 ‘보여주기’를 목적으로 이 사건을 해결하겠다고 나서지만 유족은 청장의 방문을 거절한다. 경찰 홍보실의 미카미는 유족의 마음을 돌리기 위해 ‘64’의 담당 형사들을 찾아가고, 사건 후 퇴직하거나 은둔형 외톨이가 된 동료를 보면서 미카미는 그들이 무언가를 숨기고 있음을 직감한다. 그러던 중 ‘64’를 모방한 유괴사건이 일어나는데….",https://shopping-phinf.pstatic.net/main_3246472/32464721597.20230530084223.jpg
9788962591170,레 미제라블,"빅토르 위고 지음, 강명희 옮김",(주)하서,청소년,,
9788937486104,레미제라블 세트 - 전5권,"빅토르 위고 지음, 정기수 옮김",민음사,소설/시/희곡,"가난한 전과자 장 발장, 성인으로 거듭나다!

19세기 프랑스 대문호 빅토르 위고의 대표작 『레 미제라블』 세트. 빅토르 위고가 삼십오 년 동안 마음속에 품어 오던 이야기를 십칠 년에 걸쳐 완성해 낸 걸작이다. 워털루 전쟁, 왕정복고, 폭동이라는 19세기 격변을 다룬 역사 소설이자 당시 사람들의 지난한 삶과 한을 담은 민중 소설이며, 사상가이자 시인으로서의 철학과 서정이 담긴 작품이다. 몇 세기에 걸쳐 오늘날까지 수없이 영화, 뮤지컬, 어린이들을 위한 번안판으로 변주되며 사랑받고 있다.

무식하고 가난한 시골 일꾼 장 발장은 누이의 어린아이들이 굶어 죽을 위기에 처하자 빵 한 덩어리를 훔치다 붙잡히고, 무려 십구 년에 걸친 감옥살이 끝에 석방된다. 출소 후 그는 사회에 적응하기 위해 노력하나 매번 좌절하고, 결국 인간에 대한 증오심 때문에 또다시 절도와 살인의 유혹에 빠진다. 하지만 장 발장은 촛대를 훔치려던 자신을 용서해 준 미리엘 주교의 신뢰와 사랑에 깊이 감명받고 새로운 삶을 시작하기로 결심하는데…. (전5권)",https://shopping-phinf.pstatic.net/main_3249081/32490816376.20230815082240.jpg
9788901158495,부자들의 생각법,"하노 벡 지음, 배명자 옮김",갤리온,경제경영,"생각을 조금만 바꾸면 누구나 부자가 될 수 있다!

2013년 독일 최우수 경제경영 도서에 선정된 『부자들의 생각법』. 지난 20년간 투자가, 은행가, 경제 전문 기자, 경제학 교수로 활약한 독일 경제 전문가가 자본 시장에서 발생하는 수많은 현상을 심리학으로 설명한 책이다. 소비와 저축부터 부동산, 주식, 노후대비에 이르기까지 우리와 밀접한 경제 현상들을 자세히 살펴보고, 늘 같은 실수를 하게 만드는 심리적 약점을 짚어본다.

독일의 최고 언론인 상을 두 번이나 수상할 만큼 경제 분야에서 전문가라고 자부하던 저자는 엄청난 투자 실패를 겪으면서 문제는 ‘돈’이 아니라 ‘돈을 대하는 우리의 심리’에 있음을 알게 된다. 이에 누구라도 피해 갈 수 없는 심리적 오류에서 벗어나 어떻게 돈을 벌고, 어떻게 번 돈을 지킬 것인가에 대해 연구하기 시작했고, 이 책은 그 내용을 정리한 것이다. 

주식이나 투자에 있어 제대로 판단하려면 무엇보다 결정적 순간마다 발목을 잡는 인간의 심리를 알아야 한다. ‘처분효과’를 통해 왜 항상 내가 주식을 팔면 오르고 사면 떨어지는지 알아보고, ‘결정이론’을 통해 부동산 가격은 떨어지는데 왜 내 집 장만은 여전히 어려운지 등을 살펴본다. 우리를 망설이게 하고, 휩쓸리게 하고, 손해보게 하는 심리적 오류의 비밀이 밝혀진다.",https://shopping-phinf.pstatic.net/main_3249181/32491810880.20230919130032.jpg
9788926336946,소드 아트 온라인 12,"카와하라 레키 지음, 김완 옮김, abec 그림",서울문화사,소설/시/희곡,"『소드 아트 온라인』제12권. 마침내 그토록 찾아 헤매던 소녀 앨리스와 재회한 유지오. 그러나 앨리스에게 과거의-《루리드 마을》시절의 모습은 없었다. 금기목록을 어긴 키리토와 유지오를 붙잡기 위해 왔다는 앨리스. 그녀에게 어린 시절의 기억은 없었으며, 자신을《정합기사》라고 말했다.",https://shopping-phinf.pstatic.net/main_3248545/32485453658.20230328163809.jpg
9791188388233,이독,이지성.스토리베리 지음,차이정원,자기계발,"“같은 책을 다르게 읽는 성공 독서
 그 어려운 걸 내가 자꾸 해냅니다!”

50만 독자들의 독서 습관을 잡아준 스테디셀러 《독서 천재가 된 홍 대리》의 전면개정판. 출간과 동시에 국내에 책 읽기 열풍을 일으키며 성공한 독서가들의 독서 바이블로 자리매김한 책이다. 1편인 《일독》에서 독서의 첫 단계인 독서 습관을 기르는 법을 소개했다면, 2편인 《이독》에는 실질적으로 삶의 변화를 이끌어내는 다른 독서, 즉 성공 독서법을 담았다. 《리딩으로 리드하라》, 《이지성의 꿈꾸는 다락방》 등의 작품으로 베스트셀러 작가라는 꿈을 현실로 만들어낸 ‘이지성 독서법’의 최종 단계라고 할 수 있다.

기존 《독서 천재가 된 홍 대리 2》에서는 ‘천 권 독서’를 권했는데, 전면개정판에서는 독서량보다 성공하는 사람의 마인드를 갖는 독서법에 집중했다. 그중 하나가 바로 ‘인문고전 독서’다. 200년 전 독일에서 미숙아로 태어난 아이를 행복한 천재로 키워낸 아버지 칼 비테의 교육법은 페스탈로치를 비롯해 하버드대 교수들로부터 강력한 추천을 받았다. 그 가운데 하나인 인문고전 독서를 추가해 스스로 중심을 잡고 미래를 만들어가는 진정한 의미의 성공을 보여준다. 또한 ‘성공 독서’를 깊이 알고 싶은 독자들을 위해 [부록-이지성 작가의 독서 Q&A]를 추가했다. 독서의 두 번째 단계(二讀)이자 다른 독서(異讀)를 뜻하는 ‘이독’을 성공시키는 팁인 ‘이독 노트’, ‘이독 스크랩’, ‘감사 일기’도 물론 빠트리지 않고 담아냈다.",https://shopping-phinf.pstatic.net/main_3248315/32483150704.20230418164025.jpg
9788954621748,솔로몬의 위증 3,"미야베 미유키 지음, 이영미 옮김",문학동네,소설/시/희곡,"미야베 미유키, 학교라는 성역을 파헤치다!

일본 미스터리의 여왕 미야베 미유키가 5년 만에 선보이는 현대 미스터리 『솔로몬의 위증』 제3권 《법정》. 2002년부터 2011년까지 《소설 신초》에 연재되었던 작품이다. 한 중학교에서 일어난 의문의 추락사를 시작으로 의혹과 진실 공방이 펼쳐지고, 그 속에 현대사회의 어둠과 병폐, 예민한 10대들의 심리를 담아냈다. 미야베 미유키 특유의 필력을 맛볼 수 있다. 

기간은 단 5일. 교사와 학생, 학부모, 형사, 기자 등 모든 관계자가 모인 교내 법정에서 엇갈린 증언으로 사건이 새롭게 재구성된다. 학교라는 이름의 감옥 안을 유유히 떠다닌 고독, 반항, 자책, 질투의 감정. 사춘기라는 소리 없는 전쟁을 치르는 아이들이 각자 가슴속에 간직해온 비밀들. 이윽고 사건의 열쇠를 쥔 마지막 증인의 등장에 법정은 크게 술렁이는데….",https://shopping-phinf.pstatic.net/main_3243613/32436138787.20230313182245.jpg
